Row,ClientId,Surname,ClientSatisfactionScore,ClientCountry,ClientGender,ClientAge,Years,Balance,AveragePurchases,PaymentMethods,IsActiveMember,AverageMonthlyExpense,Exited
6069,17670C261DA8F058,Endrizzi,0.598,Spain,Male,34,0,104.48817,1,0,1,432.4967,0
6070,0F84D3B89787B929,Jackson,0.575,France,Female,54,9,68.33296,1,1,1,1443.9075,0
6071,61CB0EA28BC8D4EE,Cunningham,0.731,Spain,Male,41,4,0,2,1,0,222.9927,0
6072,C8AE7BA4081ECF95,Cherkasova,0.714,Germany,Male,26,3,119.54548,2,1,0,654.8294,0
6073,D09D0684F2862786,Birk,0.823,France,Male,71,5,149.10508,1,0,1,1626.8306,0
6074,7797061898C9EC8A,Grubb,0.751,France,Female,30,6,0,2,1,0,157.661,0
6075,880E24B99AE7ACA3,Greco,0.779,Spain,Female,26,4,174.31813,2,0,1,382.9621,0
6076,6B29EF3BC3FCC9BD,Fan,0.659,France,Male,54,8,133.43652,1,1,0,567.878,0
6077,E6B18C6FBFED0DDB,Rozier,0.85,Spain,Female,45,2,122.31121,1,1,1,194.825,0
6078,03805D042D742877,Monaldo,0.548,Germany,Male,32,2,98.98628,1,1,1,558.6738,0
6079,CB8E3120DE58DBE8,Chiemezie,0.668,France,Male,72,2,0,2,1,1,707.8361,0
6080,65837A4701C587E1,De Mestre,0.702,Spain,Male,43,6,116.12167,1,1,0,616.0242,0
6081,A7C9B08266CD5164,Macfarlan,0.618,France,Male,48,7,0,1,1,0,139.2182,1
6082,CE89A9745646144D,Muravyova,0.713,Germany,Female,61,4,149.52534,2,1,0,1236.6363,0
6083,73A5250D321668D4,Bevan,0.834,France,Female,49,8,160.60225,2,1,0,1292.7394,0
6084,6EC9C8697F703E03,Ma,0.712,France,Male,33,3,153.81958,1,1,0,791.7609,1
6085,697F45FA2F5FCE7E,Marino,0.494,France,Female,35,9,112.72706,2,1,0,1837.5291,0
6086,A139BFC8A5F56CB6,Parkinson,0.553,Spain,Male,47,3,116.52815,1,0,0,1457.0419,1
6087,80F9A63698678CE7,Chigolum,0.501,Germany,Male,40,5,114.65558,1,0,0,1265.3592,0
6088,08DAB6D73CD09820,Wall,0.593,Germany,Male,69,2,187.01313,2,0,1,1058.9869,0
6089,4780B24051E1F61D,Sneddon,0.678,Spain,Male,38,3,124.48353,1,1,0,1262.5331,0
6090,0257E9743EEF4E33,Muse,0.75,Germany,Female,52,6,107.46756,1,1,0,1262.3318,1
6091,E0CAF08C0A4F6DC9,Rizzo,0.628,Spain,Male,50,8,0,1,0,0,1443.6683,1
6092,1CC2E1418F77471A,Vachon,0.85,Germany,Female,31,4,164.67266,1,0,1,619.361,0
6093,A1AA9F446A4BC720,Folliero,0.677,Spain,Female,43,3,133.21488,2,1,1,959.3684,0
6094,3408E1E2D015D347,Banks,0.704,France,Male,31,5,132.08466,3,1,1,544.7448,1
6095,FE985A2B5B3EBF12,Coates,0.602,France,Female,63,7,0,2,1,1,563.2321,0
6096,200D27F5B7CDFF84,Calabrese,0.727,France,Male,47,7,0,2,1,0,1933.0535,0
6097,AE8D5A96BF244D5A,Aksenov,0.562,Germany,Female,39,6,130.56502,1,1,0,98.5472,1
6098,3E19B5A58A845345,Mordvinova,0.782,Spain,Female,27,3,0,2,1,0,1436.1401,0
6099,FD43C674CC81DEFA,Lucas,0.594,Germany,Female,29,3,130.83022,1,1,0,610.4853,0
6100,061CEE879085D8D8,Bellucci,0.699,France,Male,53,4,0,2,0,1,1113.0798,0
6101,9C2163AA270EA153,Chimaraoke,0.66,France,Female,43,1,0,1,0,1,1120.261,1
6102,4BEC494F2F8147D9,Armit,0.755,Germany,Male,40,2,137.43082,2,0,0,1767.6859,0
6103,09CAC6C506A3A972,Gregory,0.802,Germany,Male,31,1,125.01372,1,1,1,1876.5809,0
6104,76D753D780DAB28E,Omeokachie,0.676,France,Female,40,2,147.80348,1,1,0,951.8106,1
6105,843D2EADC9EBE5D0,Yao,0.632,Germany,Female,35,2,150.56103,2,0,0,647.2261,0
6106,34006D2607264DDC,Marks,0.637,France,Male,40,8,125.47081,1,1,1,1745.3617,0
6107,5F7A836D90D0D7C1,MacDonald,0.528,France,Male,31,9,120.96259,1,1,0,54.1931,0
6108,3C8AC37D902A9F70,Huang,0.717,Spain,Male,33,1,99.10673,1,0,0,1944.6723,0
6109,4FDBFAF2C9E352EC,Fanucci,0.697,Spain,Female,40,7,130.33435,2,0,1,1169.511,0
6110,47CCD6E85C86C603,Hsueh,0.789,Germany,Female,37,6,110.68907,1,1,1,711.2104,1
6111,1961C7C54FC17A4A,Lewis,0.73,France,Female,35,0,155.47055,1,1,1,537.1828,0
6112,A8DD1D15F820F03D,Kovaleva,0.789,France,Female,27,8,66.20196,1,1,1,794.5812,0
6113,607D66C685F83504,Ireland,0.457,France,Female,33,7,127.83754,1,0,1,600.1317,0
6114,B778EB7B2B12A40E,Vasiliev,0.616,France,Female,31,3,136.78914,1,1,0,593.464,1
6115,EC9161F9DE3E9F3D,Walker,0.602,France,Male,23,7,113.75848,2,0,0,840.776,0
6116,AB71345E30971666,Chukwuma,0.446,Germany,Male,25,3,136.20278,1,1,0,1767.4351,0
6117,58B0EAE65CD056CC,Ts'ui,0.599,France,Male,34,8,0,2,1,1,1741.9668,0
6118,A80398FFEAE31ECB,Mofflin,0.761,Spain,Male,27,8,0,2,1,0,632.977,0
6119,6666A80F49FBFC7E,Barry,0.49,Germany,Male,33,5,96.341,2,0,0,1083.1334,0
6120,EA67EC83E19736C9,Walton,0.479,Germany,Male,51,1,107.71474,3,1,0,861.2821,1
6121,43B5EEE9F1F425B7,Shaw,0.841,France,Female,36,5,156.02131,1,0,0,1226.6298,0
6122,791B2C11B4579A54,Otutodilichukwu,0.771,France,Female,57,4,0,1,0,0,858.7667,1
6123,469E4D919BD420FF,Piazza,0.516,Spain,Female,33,3,0,2,1,1,586.8559,0
6124,BF4C231B7BF87A2E,Barnes,0.676,France,Male,35,5,106.83667,2,1,0,841.9978,0
6125,1853877633CDDB71,Tien,0.686,Germany,Male,26,1,57.42262,1,1,1,791.894,0
6126,17D3A4E347991F71,Palermo,0.695,Spain,Female,56,4,0,2,1,0,846.4476,0
6127,90172241DAB13794,Flynn,0.683,France,Female,33,9,0,2,1,1,387.8442,0
6128,82A51D7ED4FEF97C,Nakayama,0.58,Germany,Female,38,1,128.21847,1,1,0,1259.5383,1
6129,D311E7610E5983A7,Connolly,0.777,France,Male,23,6,0,2,1,1,1632.2548,0
6130,2B26ABF7F61A36C3,Nkemjika,0.59,France,Female,60,6,147.75175,1,1,0,882.0604,1
6131,7D1F7A150E40C2A4,Pan,0.65,Spain,Male,42,4,194.53266,1,1,0,1710.4531,1
6132,5C073688A7F03843,Ewen,0.643,Spain,Male,34,3,83.13209,1,1,1,213.6088,0
6133,52BE2DAE0CD66C08,Kao,0.581,Spain,Male,43,9,78.02261,1,0,1,306.6291,0
6134,DAD55DFB4909680A,Burns,0.618,Spain,Male,33,4,0,2,1,1,775.5018,0
6135,5BE00E03EA3B66B6,Su,0.647,Germany,Male,37,3,116.50999,1,1,1,1495.1771,1
6136,82F58393D6272F7E,Teng,0.757,Germany,Female,30,6,161.37802,1,0,0,719.2628,1
6137,4CBA14E64292365E,Rossi,0.546,France,Male,24,8,156.32538,1,1,1,1253.8102,0
6138,12BF994F0421408B,Herrera,0.724,France,Male,40,10,0,1,1,0,1278.4725,1
6139,AFA75B07019EB884,Kegley,0.627,France,Female,32,1,0,1,1,0,1068.517,0
6140,9C3B3D8B74BE2143,Wan,0.611,Spain,Male,34,4,0,2,1,0,1709.5058,0
6141,20A299357CC6A602,McIntosh,0.659,Germany,Male,67,6,117.4116,1,1,1,450.7109,1
6142,28FC9D5E2EFC4D64,Reppert,0.682,France,Female,26,0,110.65402,1,0,1,1118.7921,0
6143,E0512803B281201E,Feng,0.744,Spain,Female,30,1,124.03728,1,1,1,1422.1094,0
6144,C98017C963A5ABA6,King,0.731,Spain,Male,41,3,0,2,1,0,1013.7172,0
6145,7E733F4E8EE97C2E,Chamberlain,0.716,France,Male,41,9,0,1,1,1,1132.6748,0
6146,5EC755A327517E31,Blue,0.59,Spain,Male,37,1,0,2,0,0,1335.3599,0
6147,7BA9E8015324B5CB,L?,0.764,Germany,Male,28,10,124.02318,1,1,0,1661.8828,0
6148,A49AD64D5799B8CA,Lay,0.628,Spain,Male,42,7,0,2,0,1,1729.6787,0
6149,CDD6901BDF295247,Udegbulam,0.654,France,Male,42,7,99.26309,1,1,1,676.079,0
6150,6A916F9742D4063F,Sinclair,0.669,Spain,Female,33,8,0,2,0,1,1285.3805,0
6151,3CFA2450CE56CCF8,Farmer,0.562,France,Male,35,7,0,1,0,0,488.6967,0
6152,7849E8EC4341486A,Moody,0.79,Spain,Male,29,3,46.05796,2,1,1,1897.7766,0
6153,62FD6593497E6C2E,Emery,0.733,Spain,Female,31,9,102.28985,1,1,1,1154.4166,0
6154,6BA37FBA4EFC069F,Chukwudi,0.85,Germany,Female,33,2,83.41504,1,0,1,749.1764,0
6155,8689914A9CAA109D,Folliero,0.63,France,Female,26,5,0,2,1,0,1826.1238,0
6156,01A731602B85D7BC,Bledsoe,0.624,Germany,Female,48,3,122.38838,2,0,0,300.2009,0
6157,2F289EF849ECCFCD,Miah,0.617,France,Female,35,2,104.5081,1,1,1,1476.3646,0
6158,9B47D6F2EF5D4CAA,Ellis,0.635,Germany,Female,48,4,81.55689,2,1,0,1919.1437,0
6159,70D4587F4D9F15C4,Ferri,0.726,Germany,Female,51,8,107.49486,2,1,0,1409.3791,1
6160,08B6D355D60109BF,Hsiung,0.543,France,Female,31,4,138.31794,1,0,0,618.4373,0
6161,A8C532736219C264,Hazon,0.793,Spain,Male,41,9,0,2,1,0,1521.5374,0
6162,5170E178C3FD50AF,Johnson,0.535,France,Female,29,5,0,2,0,1,527.0955,0
6163,DAF10EB65CA2088E,Philipp,0.513,Spain,Male,39,7,89.0399,2,1,1,1467.3883,0
6164,B249F355AF3F6F15,L?,0.604,France,Male,40,1,84.31502,1,0,0,362.091,0
6165,870C49B0164E0A35,Chan,0.568,Spain,Female,26,6,0,2,0,0,1664.952,0
6166,0CA47CCC70538F66,Gibson,0.594,France,Male,57,6,0,1,1,0,193.7656,1
6167,B0429B3FDA860760,Dickson,0.571,France,Female,35,1,104.78381,2,0,1,1785.1252,0
6168,18421F69A9A0741F,Craig,0.59,Spain,Male,22,7,125.26561,1,1,1,1612.5308,0
6169,606CFE1E8B9FA94E,Jideofor,0.452,Spain,Male,44,3,88.91585,1,1,0,696.9774,0
6170,EE81CC6F010AE5CB,Martin,0.793,France,Male,32,2,0,2,1,0,1938.1763,1
6171,63F14F4048A466F5,Hooper,0.79,Spain,Female,46,9,0,1,0,0,146.7981,1
6172,EFA6AF4A103DD1E6,Tisdall,0.512,Germany,Female,32,2,123.40385,2,1,0,801.2019,0
6173,27704E6F68303DF4,Slye,0.665,France,Male,28,8,191.40282,2,1,0,832.384,0
6174,5D49B1BE361FF162,Chu,0.742,Germany,Female,21,1,114.29248,1,1,0,315.204,0
6175,457F604D95D66823,Hartzler,0.705,France,Female,38,3,123.89443,1,1,0,211.771,0
6176,67B3A25DCF185D76,Hampton,0.59,France,Male,39,9,0,2,1,1,1047.3052,0
6177,FC1693B52F0C3920,Burgess,0.79,Germany,Male,24,7,107.41827,1,0,1,1604.5021,0
6178,05218B408425EF84,Romani,0.778,Germany,Female,29,6,150.35897,1,1,0,624.5401,1
6179,A511DCD3C29F2461,Chibueze,0.627,France,Male,27,1,62.0929,1,1,1,1058.8704,0
6180,C2E3FF6F0AB72563,Hill,0.765,France,Male,41,2,0,2,0,1,1912.1561,0
6181,020651D71D9700AE,Kozlova,0.687,Spain,Female,36,5,0,1,1,0,176.9622,0
6182,EF817E9C84A2AC0A,Rhodes,0.692,Germany,Male,49,6,110.54043,2,0,1,1074.7299,0
6183,130D7C4F1F8ED9F4,Gearhart,0.713,France,Female,25,4,121.17297,1,1,1,562.6898,0
6184,C5821253B4591332,Morley,0.686,France,Male,38,6,149.23897,1,1,1,978.2523,0
6185,3650E078AEA3F13D,Chao,0.62,Spain,Male,42,4,106.92091,1,0,1,1197.4708,0
6186,8F2D2B8B86E041F2,Meng,0.498,Germany,Male,61,7,102.45326,1,1,0,1872.4756,1
6187,5AE4E778DE06A1BF,Trevisani,0.488,Germany,Male,32,3,114.54038,1,1,0,925.6807,0
6188,35C38DFCDB031E20,Sutherland,0.55,France,Male,25,0,0,2,1,1,1842.2111,0
6189,4EA5F9C54D497D61,Dawson,0.714,France,Female,25,4,0,2,0,0,825.0084,0
6190,FCCC94ABE66B1656,White,0.648,France,Female,54,9,120.63342,1,0,0,59.2438,1
6191,AB47998B2B388CFB,Manna,0.766,Germany,Female,34,6,106.43494,1,0,1,1379.9566,1
6192,923290FD77C71E88,Powell,0.481,France,Female,39,6,0,1,1,1,246.7754,0
6193,35222EA34BA9AB95,Smith,0.691,Germany,Female,37,7,123.06763,1,1,1,981.6244,1
6194,1037C2F0E79ABF6D,Hsueh,0.485,France,Male,29,7,182.12379,1,1,0,1168.2851,1
6195,B8F7F6FF317E7528,Trevisano,0.689,Germany,Male,33,2,161.81464,2,1,0,1693.819,0
6196,76FDA8FB436C5329,Bishop,0.67,France,Female,54,2,95.50712,1,1,1,632.1331,0
6197,07E37AD2E5B95907,Willmore,0.706,Germany,Female,44,2,185.93218,2,1,0,654.1341,0
6198,45AAEF9BBD29583B,Maslov,0.592,France,Female,34,9,0,2,1,1,204.602,0
6199,2A687AE65BF49D27,Okwudiliolisa,0.684,Germany,Female,63,3,81.24579,1,1,0,696.4331,1
6200,DD77EE1A458FD0B9,Dunn,0.665,Germany,Female,45,5,155.44765,2,1,0,518.7195,1
6201,C3E212282B352CDE,Benford,0.675,France,Female,39,6,0,2,0,0,834.1915,0
6202,48EAB5B94FE20B50,McKinnon,0.814,France,Female,31,4,0,2,1,1,1420.2917,0
6203,E9DF9E1D7A7E9CF5,Milanesi,0.85,France,Male,38,5,0,2,1,0,164.9164,0
6204,5F1A8A41486DF45C,Walton,0.549,Germany,Female,55,1,137.59231,2,0,1,1165.4802,1
6205,9C547D3129EFB252,Davidson,0.672,Germany,Male,68,0,126.06151,2,1,1,1849.3677,0
6206,7F5A44D073EE98AA,Baranova,0.63,France,Female,40,7,0,2,1,1,344.5317,0
6207,AA65E055562A4E81,Biryukov,0.667,France,Male,40,9,0,1,1,1,966.702,0
6208,E02ECAC8ECE113AD,Swift,0.741,France,Male,32,8,0,2,1,0,1435.987,0
6209,19A7C417F876D0A3,McIntosh,0.648,Spain,Male,35,7,0,2,0,0,1228.9901,0
6210,23C36C47960D69F5,Chase,0.585,Spain,Male,36,10,0,2,1,1,1803.186,0
6211,A9ECA26BFC94FF91,Ashbolt,0.754,Germany,Female,55,3,161.60881,1,1,0,80.8085,1
6212,098A1F72A63BEBD7,Pagnotto,0.574,Spain,Male,30,5,120.355,1,1,0,1377.9335,0
6213,937F3AF5E839A151,Yin,0.692,France,Female,36,4,0,1,1,0,1855.8089,1
6214,BD67176427AAADDD,Kapustina,0.531,Spain,Male,70,1,0,2,0,0,995.0319,0
6215,C29AFBABA131109B,P'eng,0.6,France,Male,35,4,143.74477,2,1,0,1040.7651,0
6216,F3D351086C9AE918,Chambers,0.714,Germany,Male,39,3,149.88749,2,1,0,638.4636,0
6217,DB6AB6BCA6FB6D13,Sargood,0.61,Spain,Female,37,10,140.36395,2,1,1,1295.6386,0
6218,720F37BD1FD01DB5,Liebe,0.779,France,Female,41,10,99.7862,1,1,0,869.2753,0
6219,4CC98347F6B39DDC,Palmer,0.66,Germany,Male,26,4,115.02176,1,0,1,1624.4305,0
6220,90F72B2D1CB656E5,Sun,0.713,Germany,Male,45,4,131.03814,1,1,0,740.0504,1
6221,E2218B90DCBA36E3,Rossi,0.643,France,Male,37,6,0,2,0,0,1424.5477,0
6222,5BA003C202A0E9F5,Taylor,0.651,Germany,Male,35,8,110.06771,1,1,0,1276.7895,1
6223,B5383B7E5E5B69EF,Suttor,0.751,Germany,Male,54,9,156.3676,2,0,1,1161.7992,0
6224,24564C8D5701EB17,Cattaneo,0.708,Spain,Female,35,8,122.57069,1,0,0,1990.0588,0
6225,6451EB511CFD43FD,Hs?,0.596,Spain,Female,76,9,134.20825,1,1,1,134.5543,0
6226,DB3839B88D200B3E,Fomin,0.526,Spain,Male,30,8,0,1,1,0,362.51,0
6227,671C9245EC8C1677,Simpson,0.589,France,Female,31,10,110.63532,1,1,0,1482.1886,0
6228,A8366F26F6E31B71,Lori,0.41,France,Male,33,6,125.78969,1,0,0,663.3356,1
6229,28B5E946E3F72DF1,Burson,0.511,Spain,Female,40,1,0,1,1,1,1841.1873,0
6230,2CCCFB41716492F0,Murray,0.575,Spain,Female,22,8,105.22934,1,1,1,343.9708,0
6231,FBA466024691D098,Tretiakova,0.631,Spain,Female,31,2,88.16185,2,1,0,1276.3088,0
6232,FF99FDDDD1C1B300,Muir,0.576,Germany,Male,28,1,119.33629,2,0,1,589.7685,0
6233,6BC6F8E1E32D4AFC,Gibbons,0.516,France,Female,42,8,56.22825,1,1,0,468.5752,0
6234,27EB142DF9DAA42B,Chiebuka,0.49,France,Female,37,3,116.46553,1,0,1,244.3577,0
6235,3B5C91FDC853F595,Kanayochukwu,0.59,France,Female,29,4,0,2,1,0,1218.4681,0
6236,27B3C76D19172F8D,Pan,0.542,France,Female,29,7,0,2,0,1,1966.5172,0
6237,03286C585D6A5041,K'ung,0.789,Germany,Male,51,3,104.67709,1,1,0,742.6538,0
6238,B5134335936A9C98,Johnson,0.717,Spain,Male,35,1,0,3,0,0,1747.7014,1
6239,7820DA41E77625C1,Howells,0.695,France,Male,46,4,0,2,1,1,1375.3722,0
6240,A5D8559A6801B491,Alexander,0.659,France,Male,20,8,0,2,0,0,1125.7202,0
6241,B12FF2027865EF21,Aksenov,0.758,France,Female,50,2,95.81376,3,1,1,679.4409,1
6242,E4EC5F28D74E916D,Kang,0.588,Germany,Female,34,10,129.41782,1,1,0,1537.2732,0
6243,E059CCE0375629A0,Wildman,0.69,France,Male,29,5,0,2,1,0,1085.7797,0
6244,FD898ED3E77E51B9,Chinonyelum,0.604,France,Male,34,7,0,2,1,1,1880.7855,0
6245,6E2CFC5F04446E86,Arcuri,0.62,France,Female,42,1,0,2,0,1,655.6592,0
6246,C3B6ABE106065316,Tang,0.437,France,Male,49,9,111.63429,2,0,1,1664.4032,0
6247,012A88E12D5C8AAE,Marcus,0.779,Germany,Female,37,2,128.38963,1,1,1,65.8916,1
6248,15F8E3C72C9E77A7,Iweobiegbunam,0.684,Germany,Female,46,3,102.95514,2,1,0,1541.3733,0
6249,EDE89273821C6DE2,Douglas,0.538,Spain,Female,42,9,0,1,0,0,1528.5596,0
6250,E0D4921B111D21B1,Wilson,0.728,Spain,Female,37,4,0,1,0,0,45.3938,0
6251,5F4F8D876C405900,Vorobyova,0.513,Germany,Male,34,7,60.51513,1,0,0,1245.7109,0
6252,C3601297DF27B9E2,Le Hunte,0.589,France,Male,36,1,100.89554,1,1,1,680.7514,0
6253,799F31099FF5CD87,Tan,0.733,Germany,Female,33,7,187.25794,1,0,1,1904.3081,0
6254,801780F88CA595F6,Cross,0.559,France,Male,32,9,145.30352,1,1,0,1035.6098,0
6255,CCFDF9BA12400B57,Ugorji,0.595,Germany,Female,44,4,96.55352,2,1,0,1439.5224,1
6256,47CD5E09CC044A75,Burton,0.421,Spain,Male,34,6,90.72336,1,1,1,121.6276,0
6257,627A3A0C8FBF2A0A,Butcher,0.827,France,Male,38,5,0,2,0,0,1033.0501,0
6258,F970916B2583E3C1,Ndubueze,0.573,France,Male,40,7,147.75468,1,1,1,1104.5446,0
6259,F4883761B5628D1D,Bock,0.61,France,Female,25,2,0,2,1,0,1237.2383,0
6260,A4B6D72D88722249,Abel,0.544,France,Male,40,8,0,2,1,0,615.812,0
6261,8DD9DA4481B38933,Hamilton,0.694,France,Male,30,10,144.68403,1,1,1,318.0549,0
6262,C99FFFA5489F7E62,Feng,0.695,Spain,Male,44,8,0,2,1,1,709.7413,0
6263,C34221E3592A6DB1,O'Donnell,0.767,France,Male,36,3,0,1,0,0,651.4727,0
6264,9402AE0FFB0B9603,Graham,0.512,France,Female,36,3,84.32777,2,1,0,176.7536,0
6265,57523F306951135C,Ingram,0.671,Spain,Male,34,10,153.36002,1,1,0,1405.0986,0
6266,47212AF7490C8548,Hsia,0.602,Spain,Male,33,5,0,2,0,1,640.3834,0
6267,1A018650D5809D54,Onyekachukwu,0.648,Germany,Female,45,5,118.88655,1,0,0,516.367,0
6268,4C0BE3CF9409928F,Webster,0.605,Germany,Male,19,8,166.13328,1,1,1,1079.9499,0
6269,37F284659633FBE5,Brennan,0.553,France,Male,33,4,118.08289,1,0,0,944.4045,0
6270,4CBFD254EBEC8AEB,Vasilyev,0.59,France,Male,43,7,81.0768,2,1,1,1826.2725,1
6271,9C4C05C23B3C0337,Atkins,0.591,Spain,Male,36,7,135.2168,1,1,1,1220.2289,0
6272,75E17E1935F74E4F,Gordon,0.786,France,Male,34,3,137.36196,1,0,0,1836.8209,0
6273,178866363B93937F,Estrada,0.568,Spain,Male,27,5,126.81597,2,0,1,1186.4812,0
6274,DBAFD0FB32778BD5,Walker,0.712,France,Male,36,2,100.7495,3,0,0,707.5837,1
6275,68D1A9ECB59F37AE,Wu,0.646,Germany,Male,46,1,170.82655,2,1,0,450.4132,0
6276,1AF28244534F44DF,Sun,0.509,Spain,Female,25,3,108.73871,2,1,0,1069.2057,0
6277,7A51704EF0D583EC,Monaldo,0.717,France,Male,35,4,0,1,1,1,1675.7306,0
6278,B23278A42D0E25A3,Yudina,0.642,France,Female,39,4,0,1,1,1,768.2124,0
6279,6CB69389D16C150D,Chiazagomekpere,0.708,Spain,Male,38,8,99.64089,1,1,0,124.2922,0
6280,834DD2F942AB4253,Zaytseva,0.611,France,Male,38,7,0,1,1,1,632.02,0
6281,D5D28D04B5003288,Slater,0.85,Germany,Male,38,7,101.98581,2,0,0,438.0127,0
6282,A28E18ABE0A987A3,Beers,0.755,Germany,Female,33,6,90.5603,2,1,1,426.0769,0
6283,8F755D6FB9A667BC,Hsia,0.601,France,Male,74,2,0,2,0,1,515.5458,0
6284,E4B2A78D89F7F27A,Lloyd,0.732,Spain,Female,69,9,137.45343,1,0,1,1109.3224,1
6285,A03239427D4A8CDD,Chu,0.619,Spain,Female,41,8,0,3,1,1,798.6673,1
6286,19354BDA97B0F735,McMillan,0.718,Spain,Female,39,2,0,1,1,1,521.3849,0
6287,04F208FA0EB1C2A3,Young,0.575,France,Male,27,3,139.30168,1,1,0,998.4398,0
6288,2270D9DC92891DAE,Ndukaku,0.531,Spain,Male,27,8,132.57625,1,0,0,72.2292,0
6289,7D3DAC8CADDF83DC,Ruth,0.564,France,Male,40,4,0,1,1,0,854.5562,1
6290,9FBB63222D926024,Ts'ao,0.798,Germany,Female,29,8,80.20411,2,1,0,702.2322,0
6291,4E4E557CBE199C0D,Milani,0.661,France,Male,41,5,0,1,0,1,882.796,0
6292,0062DC7C2DFD1556,Degtyarev,0.547,Germany,Male,25,4,98.14157,2,1,1,523.098,0
6293,BCF8226E2727E257,Chizoba,0.524,France,Male,29,7,0,2,1,1,1054.4874,0
6294,B212F304966D2B9C,Marchesi,0.695,France,Male,46,7,49.51255,1,1,0,1330.0734,0
6295,225DB1E453ECA83B,Fiorentino,0.55,Spain,Male,51,5,0,2,1,0,1539.1741,0
6296,E04E0C773EB83E75,Taylor,0.559,France,Male,50,5,162.70235,1,0,0,1505.485,1
6297,E14501E7EDBEA818,Cobb,0.606,Germany,Male,40,9,95.29386,2,0,1,969.8558,0
6298,8A7B4DB6E4119F55,Hughes,0.696,France,Male,29,8,0,2,1,0,1911.6609,0
6299,13D45D3A22688F50,Angelo,0.69,Spain,Female,36,10,91.76011,1,1,1,1357.8494,0
6300,D31A8EF3443A51BF,Liao,0.638,France,Female,34,7,0,2,1,1,1989.6978,0
6301,128A441122FF8022,Chimezie,0.705,Germany,Female,37,3,109.97422,1,1,1,363.2087,1
6302,6EF752135F85D7CF,Yermolayev,0.448,France,Female,36,6,83.94712,2,1,0,819.9953,0
6303,D80848F2D5FE7293,Jenkins,0.668,Germany,Female,39,0,122.10479,1,1,0,1129.4667,1
6304,CD13A442EACB6F0C,Lei,0.582,Germany,Male,33,2,122.394,1,1,1,221.1393,0
6305,B9A3CEF7E613C89C,Carter,0.763,France,Male,35,9,0,1,1,1,313.7291,0
6306,6786210653FF9FFE,Kambinachi,0.677,Germany,Female,39,0,111.21364,2,1,1,1475.7826,0
6307,F30519ECB9B31141,Beneventi,0.643,France,Male,62,9,0,2,0,0,1558.7082,0
6308,F1E2298CFF34A453,Hao,0.762,Spain,Female,19,6,0,2,1,0,555.0017,0
6309,95BFEF47014784C0,Chikezie,0.55,France,Female,48,6,0,2,1,1,1918.7028,0
6310,129FF9BB085C3ADA,T'ang,0.71,Spain,Male,62,3,131.07842,2,1,0,1193.4876,1
6311,E9C4FAE083253E27,White,0.543,France,Male,22,8,0,2,0,0,1275.8722,0
6312,8761250B6116950C,Chiefo,0.785,France,Male,55,5,0,2,1,1,70.0865,0
6313,2548BF5713600E38,Murray,0.49,France,Male,39,1,0,3,1,0,1710.6001,1
6314,AF81F11CDAC9A283,Kerr,0.651,Spain,Male,42,2,143.14587,2,1,0,436.1206,0
6315,D4B87FABCC6B3293,Wyatt,0.633,Germany,Male,29,6,117.41235,1,0,0,303.3894,0
6316,289C1CEDCAB7536F,Coffey,0.625,France,Female,44,7,0,1,1,0,47.918,0
6317,2AD81B67BFF1DB54,Simmons,0.616,France,Male,34,10,0,2,1,0,256.6227,0
6318,76D6E5D1F743D245,Milani,0.701,France,Male,23,3,0,2,1,0,389.6059,0
6319,508DB9A95994ABA7,Chimaijem,0.641,Spain,Male,32,7,0,2,1,1,242.6728,0
6320,5133F9004A96452E,Wong,0.668,Spain,Female,24,7,173.96232,1,0,0,1064.5711,1
6321,B660445746361F5C,Pisano,0.562,Spain,Female,29,9,120.30758,1,1,1,67.9561,0
6322,D45D47EE555E978B,Graham,0.728,France,Male,43,7,0,2,1,0,400.237,0
6323,F5438480C9A7595D,Reid,0.741,France,Male,38,9,0,2,1,0,143.7901,0
6324,8EFB579DA14F4F2E,Walker,0.682,France,Male,69,6,0,2,0,1,1496.0418,0
6325,BE67A176234D5301,Kang,0.577,Spain,Male,43,6,0,2,1,1,1494.5781,0
6326,879D0DFAFDA28432,Rees,0.708,France,Male,34,3,0,1,0,1,1214.5788,1
6327,32B48B0B15FA6D53,Arnold,0.653,France,Male,44,8,0,2,1,1,1546.3972,0
6328,55519CB24FCADA06,Yuryeva,0.614,Germany,Male,43,8,140.73374,1,1,1,1665.8876,0
6329,62254DDCC0E3AC77,Kovaleva,0.535,France,Male,38,2,119.27229,1,0,0,1958.9659,1
6330,45C273B8ABB5D402,Siciliano,0.656,France,Male,33,7,138.70502,2,1,0,371.3615,0
6331,2F618F7DEB2F6918,Nwora,0.62,Germany,Female,25,8,141.82588,1,1,1,738.5794,1
6332,90643EA2B95BD972,Nucci,0.614,Spain,Female,41,7,146.99764,2,0,0,1377.9118,0
6333,E91345B4480D893A,Findlay,0.698,France,Male,38,2,130.01524,1,1,1,415.953,0
6334,C07D953E39354991,Milne,0.7,Germany,Female,28,3,99.70569,2,0,0,1467.2372,0
6335,E340A065B4FC805A,Cross,0.614,France,Female,34,5,0,2,1,0,1855.6189,0
6336,33C1A6CA2EDBB7D7,Olisanugo,0.613,Spain,Male,37,3,171.65317,1,0,1,53.5312,0
6337,1ED98D1E81C6CC81,Seleznyov,0.479,France,Male,47,6,121.79709,1,0,1,58.119,1
